6 4.47258 1.47258
7 5.1424 1.6424
8 5.81181 1.81181
9 6.48091 1.98091
10 7.15041 2.15041
11 7.81823 2.31823
12 8.48644 2.48644
13 9.15173 2.65173
14 9.82281 2.82281
15 10.489 2.98898
16 11.1558 3.15584
17 11.8254 3.32538
18 12.4921 3.49207
19 13.1574 3.65735
20 13.8227 3.8227
